"subject"	"activityNum"	"activityName"	"featureDomain"	"featureSensor"	"featureMotion"	"featureJerk"	"featureMagnitude"	"featureMeasure"	"featureAxis"	"count"	"average"
"186"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	49	-0.0439902783367347
"187"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	49	-0.0270461061061224
"188"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	49	-0.487027342244898
"189"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	49	-0.238824827530612
"190"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	49	-0.268761480242857
"191"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	49	-0.0757412543673469
"192"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	49	-0.225724368061224
"193"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	49	-0.0350781902989796
"194"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	49	-0.0909371290204082
"195"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	49	0.0900850142030612
"196"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	49	-0.458030542938775
"197"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	49	-0.126349194938775
"198"	1	3	"WALKING_DOWNSTAIRS"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	49	-0.124702454242857
"199"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	47	-0.985262126808511
"200"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	47	-0.981606177446808
"201"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	47	-0.986597022553191
"202"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	47	-0.981579467021277
"203"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	47	-0.986053092340426
"204"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	47	-0.987492994468085
"205"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	47	-0.982513909574468
"206"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	47	-0.988339184893617
"207"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	47	-0.947782922553192
"208"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	47	-0.928444801702128
"209"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	47	-0.979641238723404
"210"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	47	-0.944084550425532
"211"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	47	-0.959184889148936
"212"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	47	-0.976412313191489
"213"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	47	-0.917275006382979
"214"	1	4	"SITTING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	47	-0.934469558085106
"215"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	47	-0.989797547234043
"216"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	47	-0.987049617234042
"217"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	47	-0.958435589361702
"218"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	47	-0.932198374893617
"219"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	47	-0.976161464042553
"220"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	47	-0.975838585319149
"221"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	47	-0.951315544468085
"222"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	47	-0.977904227021277
"223"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	47	-0.962345042553192
"224"	1	4	"SITTING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	47	-0.94391784106383
"225"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	47	-0.987364195531915
"226"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	47	-0.984120024042553
"227"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	47	0.0774825199574468
"228"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	47	-0.000619102785106384
"229"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	47	-0.00336779235021277
"230"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	47	-0.986430711276596
"231"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	47	-0.981371965319149
"232"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	47	-0.987910804468085
"233"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	47	-0.948536786170213
"234"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	47	-0.927078418723404
"235"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	47	0.261237565425532
"236"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	47	-0.00130828765170213
"237"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	47	-0.104544182255319
"238"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	47	-0.977229008297872
"239"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	47	-0.922618641914894
"240"	1	4	"SITTING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	47	-0.93958629106383
"241"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	47	-0.948536786170213
"242"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	47	-0.927078418723404
"243"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	47	0.831509933404255
"244"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	47	0.204411592680851
"245"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	47	0.332043702765957
"246"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	47	-0.968457145744681
"247"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	47	-0.935517055957447
"248"	1	4	"SITTING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	47	-0.949040933191489
"249"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	47	-0.991976341276596
"250"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	47	-0.988308728510638
"251"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	47	-0.0936793807234042
"252"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	47	-0.0402118124255319
"253"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	47	-0.046702627
"254"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	47	-0.99173159212766
"255"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	47	-0.989518068510638
"256"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	47	-0.987935806382979
"257"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	47	-0.93089249
"258"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	47	-0.934531840425532
"259"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	47	-0.045350056512766
"260"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	47	-0.0919241549361702
"261"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	47	0.0629313811914894
"262"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	47	-0.977211283191489
"263"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	47	-0.966473895319149
"264"	1	4	"SITTING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	47	-0.941425920851064
"265"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	53	-0.99254247754717
"266"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	53	-0.992536003396226
"267"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	53	-0.994630797358491
"268"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	53	-0.985418704528302
"269"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	53	-0.990752166037736
"270"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	53	-0.995073759245283
"271"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	53	-0.987018226792453
"272"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	53	-0.992349818113207
"273"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	53	-0.985356361132075
"274"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	53	-0.982313804716981
"275"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	53	-0.99524993264151
"276"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	53	-0.977070847735849
"277"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	53	-0.985297098679245
"278"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	53	-0.99602834509434
"279"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	53	-0.972293102075472
"280"	1	5	"STANDING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	53	-0.977937259622642
"281"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	53	-0.994815376981132
"282"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	53	-0.994671123207547
"283"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	53	-0.984617623396226
"284"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	53	-0.978466072075472
"285"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	53	-0.986386786037736
"286"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	53	-0.988984455849057
"287"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	53	-0.980773122830189
"288"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	53	-0.987497128679245
"289"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	53	-0.987107727735849
"290"	1	5	"STANDING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	53	-0.98234533
"291"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	53	-0.992367790566038
"292"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	53	-0.993096209433962
"293"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	53	0.0753766542264151
"294"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	53	0.00797573092830189
"295"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	53	-0.00368524954709434
"296"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	53	-0.994604542264151
"297"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	53	-0.98564873245283
"298"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	53	-0.992251177358491
"299"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	53	-0.98427820735849
"300"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	53	-0.981942928867925
"301"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	53	0.278917629056604
"302"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	53	-0.0161375901037736
"303"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	53	-0.110601817735849
"304"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	53	-0.995759901509434
"305"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	53	-0.973190056415094
"306"	1	5	"STANDING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	53	-0.979775876981132
"307"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	53	-0.98427820735849
"308"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	53	-0.981942928867925
"309"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	53	0.942952000377358
"310"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	53	-0.272983832264151
"311"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	53	0.0134905823226415
"312"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	53	-0.99376298509434
"313"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	53	-0.981225957924528
"314"	1	5	"STANDING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	53	-0.976324063584906
"315"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	53	-0.994966790566038
"316"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	53	-0.994733238679245
"317"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	53	-0.0996092129056604
"318"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	53	-0.0440627877924528
"319"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	53	-0.0489505466716981
"320"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	53	-0.992945106981132
"321"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	53	-0.995137917358491
"322"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	53	-0.992108467169811
"323"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	53	-0.976493792830189
"324"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	53	-0.978690028679245
"325"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	53	-0.0239877347979245
"326"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	53	-0.0593972209811321
"327"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	53	0.074800751
"328"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	53	-0.987191946603774
"329"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	53	-0.98773444
"330"	1	5	"STANDING"	"Time"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	53	-0.980645626981132
"331"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	50	-0.9333003608
"332"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	50	-0.9218039756
"333"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	50	-0.9570738838
"334"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	50	-0.9224626098
"335"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	50	-0.9480609042
"336"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	50	-0.9641607086
"337"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	50	-0.9322178704
"338"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	50	-0.9605869872
"339"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	50	-0.8617676481
"340"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	50	-0.7983009404
"341"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	50	-0.9390990524
"342"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	50	-0.86706520518
"343"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	50	-0.8826668762
"344"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	50	-0.9244374346
"345"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	50	-0.8336255561
"346"	1	6	"LAYING"	"Frequency"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	50	-0.81289155944
"347"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	50	-0.9423669466
"348"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	50	-0.9326606676
"349"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"Mean"	"Other"	50	-0.8621901854
"350"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"Magnitude"	"SD"	"Other"	50	-0.82431943968
"351"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"X"	50	-0.850249174586
"352"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Y"	50	-0.9521914948
"353"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"Mean"	"Z"	50	-0.909302721
"354"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"X"	50	-0.8822964508
"355"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Y"	50	-0.9512320494
"356"	1	6	"LAYING"	"Frequency"	"Gyroscope"	"NA"	"NA"	"NA"	"SD"	"Z"	50	-0.9165825082
"357"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"Mean"	"Other"	50	-0.9543962646
"358"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"Magnitude"	"SD"	"Other"	50	-0.9282456284
"359"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"X"	50	0.0810865342
"360"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Y"	50	0.0038382040088
"361"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"Mean"	"Z"	50	0.010834236361
"362"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"X"	50	-0.958482112
"363"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Y"	50	-0.9241492736
"364"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"Jerk"	"NA"	"SD"	"Z"	50	-0.9548551108
"365"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"Mean"	"Other"	50	-0.8419291525
"366"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"Magnitude"	"SD"	"Other"	50	-0.79514486386
"367"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"X"	50	0.22159824394
"368"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Y"	50	-0.0405139534294
"369"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"Mean"	"Z"	50	-0.11320355358
"370"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"X"	50	-0.9280564692
"371"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Y"	50	-0.83682740562
"372"	1	6	"LAYING"	"Time"	"Accelerometer"	"Body"	"NA"	"NA"	"SD"	"Z"	50	-0.826061401628
"373"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"Mean"	"Other"	50	-0.8419291525
"374"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"Magnitude"	"SD"	"Other"	50	-0.79514486386
"375"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"X"	50	-0.24888179828
"376"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Y"	50	0.70554977346
"377"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"Mean"	"Z"	50	0.4458177198
"378"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"X"	50	-0.8968300184
"379"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Y"	50	-0.90772000676
"380"	1	6	"LAYING"	"Time"	"Accelerometer"	"Gravity"	"NA"	"NA"	"SD"	"Z"	50	-0.85236629022
"381"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"Mean"	"Other"	50	-0.96346103
"382"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"Magnitude"	"SD"	"Other"	50	-0.9358409828
"383"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"X"	50	-0.107270949192
"384"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Y"	50	-0.04151728689
"385"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"Mean"	"Z"	50	-0.0740501211
"386"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"X"	50	-0.9186085208
"387"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Y"	50	-0.9679072436
"388"	1	6	"LAYING"	"Time"	"Gyroscope"	"NA"	"Jerk"	"NA"	"SD"	"Z"	50	-0.9577901596
